raspberrypi server, 
154, 
39, 
43, 
41, 
41, 
62, 
36, 
52, 
65, 
44, 
48, 
42, 
46, 
38, 
38, 
48, 
42, 
39, 
58, 
39, 
40, 
39, 
51, 
56, 
52, 
57, 
38, 
53, 
38, 
42, 
43, 
41, 
40, 
47, 
51, 
40, 
48, 
48, 
43, 
51, 
46, 
39, 
46, 
48, 
41, 
39, 
49, 
40, 
39, 
51, 
40, 
38, 
60, 
37, 
38, 
43, 
60, 
37, 
54, 
49, 
40, 
63, 
39, 
45, 
48, 
44, 
47, 
49, 
39, 
39, 
52, 
38, 
41, 
54, 
40, 
39, 
52, 
53, 
38, 
54, 
43, 
42, 
50, 
38, 
131, 
2585, 
70, 
39, 
58, 
40, 
36, 
47, 
46, 
38, 
41, 
46, 
39, 
79, 
41, 
42, 
69, 
46, 
37, 
46, 
36, 
42, 
50, 
38, 
84, 
43, 
41, 
51, 
39, 
39, 
50, 
50, 
42, 
45, 
50, 
38, 
39, 
48, 
38, 
45, 
52, 
39, 
46, 
62, 
40, 
39, 
52, 
39, 
39, 
52, 
39, 
38, 
49, 
44, 
41, 
46, 
46, 
43, 
55, 
38, 
41, 
64, 
43, 
40, 
42, 
39, 
36, 
40, 
68, 
45, 
53, 
43, 
43, 
45, 
40, 
39, 
50, 
48, 
39, 
42, 
45, 
40, 
40, 
50, 
44, 
38, 
48, 
39, 
41, 
46, 
78, 
39, 
65, 
44, 
54, 
37, 
37, 
45, 
45, 
39, 
40, 
60, 
39, 
39, 
65, 
138, 
128, 
72, 
267, 
274, 
182, 
64, 
38, 
45, 
43, 
39, 
46, 
44, 
46, 
49, 
36, 
41, 
47, 
42, 
47, 
45, 
43, 
58, 
47, 
47, 
41, 
46, 
40, 
39, 
43, 
47, 
45, 
55, 
62, 
52, 
48, 
43, 
51, 
53, 
41, 
69, 
39, 
76, 
38, 
41, 
48, 
43, 
40, 
50, 
41, 
36, 
38, 
45, 
38, 
40, 
65, 
38, 
40, 
44, 
43, 
41, 
49, 
38, 
41, 
37, 
46, 
53, 
40, 
44, 
41, 
40, 
55, 
45, 
38, 
40, 
41, 
39, 
75, 
39, 
40, 
48, 
39, 
39, 
50, 
43, 
40, 
46, 
45, 
40, 
39, 
55, 
40, 
42, 
49, 
39, 
39, 
41, 
41, 
41, 
49, 
46, 
46, 
47, 
47, 
43, 
46, 
45, 
38, 
40, 
149, 
134, 
83, 
155, 
283, 
54, 
40, 
52, 
40, 
41, 
53, 
64, 
45, 
43, 
38, 
36, 
47, 
59, 
45, 
49, 
38, 
48, 
74, 
52, 
44, 
40, 
42, 
53, 
60, 
43, 
42, 
38, 
53, 
46, 
38, 
39, 
45, 
46, 
42, 
49, 
39, 
39, 
50, 
40, 
46, 
44, 
50, 
37, 
46, 
45, 
40, 
40, 
53, 
40, 
44, 
90, 
47, 
45, 
40, 
37, 
44, 
41, 
39, 
48, 
48, 
38, 
58, 
40, 
38, 
51, 
42, 
39, 
55, 
41, 
40, 
37, 
47, 
63, 
76, 
37, 
39, 
48, 
37, 
45, 
48, 
41, 
38, 
55, 
54, 
39, 
53, 
38, 
37, 
45, 
44, 
37, 
38, 
54, 
40, 
61, 
57, 
38, 
43, 
40, 
40, 
58, 
53, 
38, 
163, 
43, 
90, 
151, 
257, 
191, 
55, 
38, 
36, 
46, 
62, 
37, 
47, 
42, 
39, 
45, 
40, 
38, 
50, 
47, 
39, 
76, 
44, 
38, 
73, 
39, 
51, 
42, 
41, 
47, 
40, 
39, 
52, 
42, 
39, 
54, 
45, 
39, 
38, 
48, 
39, 
40, 
43, 
64, 
39, 
50, 
42, 
38, 
46, 
40, 
39, 
44, 
50, 
37, 
67, 
42, 
40, 
47, 
40, 
40, 
45, 
54, 
41, 
46, 
48, 
63, 
47, 
41, 
41, 
46, 
45, 
41, 
49, 
40, 
40, 
49, 
65, 
51, 
49, 
40, 
39, 
46, 
40, 
44, 
61, 
40, 
40, 
49, 
40, 
42, 
51, 
40, 
41, 
45, 
44, 
41, 
42, 
51, 
47, 
56, 
41, 
39, 
48, 
43, 
40, 
44, 
49, 
50, 
45, 
142, 
43, 
171, 
112, 
134, 
165, 
75, 
43, 
54, 
41, 
64, 
43, 
42, 
45, 
52, 
38, 
39, 
47, 
43, 
42, 
52, 
56, 
52, 
47, 
39, 
45, 
47, 
45, 
46, 
48, 
39, 
48, 
52, 
41, 
47, 
46, 
41, 
46, 
48, 
41, 
55, 
42, 
39, 
36, 
48, 
45, 
56, 
50, 
41, 
47, 
49, 
44, 
45, 
46, 
42, 
66, 
39, 
39, 
53, 
44, 
39, 
47, 
62, 
85, 
39, 
46, 
46, 
40, 
43, 
54, 
44, 
40, 
50, 
39, 
72, 
42, 
41, 
44, 
94, 
52, 
44, 
77, 
40, 
49, 
48, 
38, 
37, 
44, 
47, 
40, 
40, 
57, 
46, 
45, 
68, 
39, 
46, 
37, 
41, 
42, 
51, 
40, 
44, 
49, 
38, 
51, 
45, 
42, 
45, 
99, 
138, 
48, 
152, 
153, 
164, 
44, 
47, 
40, 
39, 
55, 
37, 
42, 
50, 
38, 
38, 
45, 
43, 
39, 
53, 
44, 
41, 
45, 
45, 
42, 
47, 
52, 
51, 
51, 
39, 
40, 
53, 
40, 
36, 
38, 
48, 
55, 
48, 
46, 
41, 
51, 
46, 
41, 
45, 
43, 
38, 
41, 
45, 
41, 
38, 
48, 
43, 
44, 
42, 
60, 
40, 
51, 
41, 
41, 
56, 
47, 
38, 
47, 
49, 
39, 
66, 
40, 
41, 
58, 
37, 
42, 
43, 
41, 
39, 
44, 
41, 
40, 
52, 
46, 
48, 
48, 
42, 
41, 
53, 
45, 
41, 
78, 
45, 
45, 
45, 
47, 
46, 
46, 
41, 
77, 
43, 
42, 
45, 
39, 
38, 
49, 
39, 
44, 
44, 
45, 
64, 
53, 
43, 
44, 
97, 
2480, 
71, 
44, 
45, 
45, 
73, 
46, 
40, 
39, 
45, 
39, 
49, 
47, 
41, 
42, 
58, 
61, 
44, 
43, 
39, 
54, 
45, 
42, 
44, 
48, 
37, 
41, 
70, 
41, 
49, 
42, 
41, 
44, 
45, 
41, 
53, 
42, 
40, 
53, 
61, 
40, 
46, 
40, 
51, 
51, 
42, 
41, 
48, 
42, 
38, 
61, 
40, 
39, 
44, 
43, 
42, 
43, 
54, 
46, 
48, 
48, 
79, 
42, 
39, 
44, 
50, 
37, 
61, 
44, 
59, 
49, 
40, 
42, 
53, 
57, 
62, 
48, 
44, 
48, 
40, 
42, 
45, 
46, 
38, 
46, 
43, 
53, 
46, 
43, 
39, 
42, 
54, 
42, 
43, 
43, 
39, 
40, 
47, 
43, 
39, 
47, 
42, 
39, 
50, 
45, 
127, 
193, 
161, 
282, 
54, 
73, 
39, 
53, 
46, 
38, 
45, 
47, 
42, 
50, 
42, 
40, 
68, 
42, 
40, 
47, 
41, 
42, 
47, 
42, 
50, 
45, 
42, 
51, 
50, 
40, 
40, 
47, 
43, 
64, 
49, 
41, 
42, 
52, 
40, 
42, 
56, 
42, 
40, 
49, 
40, 
43, 
55, 
41, 
40, 
47, 
44, 
43, 
47, 
42, 
40, 
48, 
47, 
42, 
54, 
43, 
40, 
46, 
49, 
39, 
71, 
44, 
39, 
48, 
43, 
63, 
59, 
43, 
46, 
45, 
39, 
48, 
58, 
45, 
77, 
51, 
52, 
43, 
41, 
85, 
39, 
47, 
39, 
38, 
54, 
60, 
39, 
46, 
40, 
50, 
50, 
43, 
41, 
48, 
41, 
38, 
73, 
39, 
66, 
40, 
38, 
48, 
39, 
138, 
346, 
181, 
144, 
148, 
165, 
36, 
46, 
40, 
40, 
49, 
40, 
41, 
51, 
53, 
41, 
52, 
103, 
42, 
50, 
43, 
44, 
45, 
49, 
43, 
45, 
48, 
42, 
45, 
46, 
44, 
40, 
49, 
49, 
44, 
50, 
44, 
39, 
39, 
49, 
62, 
52, 
40, 
41, 
61, 
40, 
41, 
51, 
48, 
40, 
49, 
52, 
39, 
50, 
43, 
41, 
50, 
40, 
44, 
73, 
40, 
41, 
54, 
38, 
53, 
47, 
45, 
48, 
41, 
39, 
67, 
46, 
42, 
51, 
37, 
45, 
53, 
50, 
39, 
63, 
41, 
45, 
48, 
46, 
82, 
46, 
47, 
47, 
40, 
47, 
76, 
52, 
44, 
40, 
38, 
52, 
39, 
40, 
51, 
44, 
37, 
78, 
52, 
49, 
41, 
47, 
50, 
40, 
125, 
69, 
41, 
76, 
160, 
141, 
168, 
40, 
41, 
47, 
39, 
40, 
45, 
39, 
39, 
62, 
41, 
39, 
47, 
43, 
39, 
46, 
52, 
42, 
56, 
38, 
44, 
56, 
40, 
38, 
49, 
41, 
44, 
52, 
41, 
38, 
46, 
53, 
38, 
55, 
42, 
39, 
46, 
76, 
39, 
44, 
40, 
71, 
44, 
45, 
50, 
50, 
40, 
45, 
63, 
39, 
51, 
52, 
48, 
69, 
47, 
70, 
40, 
45, 
43, 
41, 
50, 
66, 
40, 
63, 
40, 
47, 
50, 
40, 
48, 
45, 
42, 
48, 
48, 
43, 
46, 
48, 
46, 
48, 
48, 
41, 
45, 
82, 
50, 
39, 
45, 
51, 
46, 
41, 
43, 
48, 
42, 
61, 
56, 
40, 
44, 
42, 
37, 
47, 
43, 
40, 
39, 
48, 
39, 
1116, 
90, 
166, 
138, 
173, 
40, 
51, 
40, 
48, 
55, 
41, 
43, 
83, 
40, 
47, 
49, 
46, 
46, 
41, 
45, 
49, 
46, 
39, 
47, 
45, 
46, 
45, 
49, 
45, 
47, 
42, 
50, 
44, 
50, 
42, 
43, 
46, 
42, 
39, 
48, 
40, 
40, 
53, 
42, 
37, 
50, 
39, 
38, 
49, 
49, 
44, 
50, 
42, 
45, 
49, 
46, 
45, 
54, 
44, 
42, 
53, 
45, 
63, 
46, 
38, 
38, 
64, 
39, 
48, 
52, 
40, 
46, 
53, 
38, 
46, 
55, 
61, 
49, 
46, 
37, 
51, 
43, 
44, 
65, 
40, 
70, 
41, 
38, 
51, 
44, 
45, 
45, 
40, 
41, 
46, 
40, 
42, 
47, 
46, 
41, 
50, 
49, 
37, 
38, 
51, 
41, 
42, 
213, 
61, 
166, 
144, 
295, 
1055, 
51, 
60, 
71, 
39, 
45, 
42, 
40, 
41, 
45, 
49, 
39, 
45, 
43, 
71, 
57, 
53, 
45, 
43, 
39, 
49, 
47, 
47, 
51, 
42, 
70, 
44, 
39, 
46, 
46, 
40, 
50, 
45, 
42, 
38, 
44, 
45, 
39, 
53, 
42, 
41, 
46, 
41, 
40, 
45, 
43, 
47, 
66, 
45, 
54, 
49, 
40, 
46, 
47, 
42, 
39, 
45, 
52, 
38, 
51, 
45, 
41, 
50, 
46, 
39, 
46, 
38, 
41, 
45, 
43, 
51, 
43, 
42, 
37, 
39, 
70, 
39, 
58, 
67, 
47, 
42, 
46, 
50, 
43, 
38, 
51, 
44, 
39, 
52, 
75, 
39, 
48, 
40, 
40, 
49, 
40, 
41, 
49, 
62, 
40, 
46, 
41, 
74, 
124, 
59, 
135, 
169, 
161, 
56, 
42, 
66, 
43, 
40, 
44, 
58, 
39, 
46, 
42, 
38, 
38, 
49, 
43, 
40, 
57, 
47, 
40, 
49, 
64, 
46, 
42, 
42, 
58, 
69, 
51, 
49, 
40, 
49, 
43, 
39, 
57, 
47, 
39, 
49, 
69, 
56, 
40, 
49, 
66, 
47, 
39, 
49, 
45, 
73, 
42, 
39, 
52, 
42, 
40, 
46, 
42, 
42, 
48, 
48, 
61, 
39, 
46, 
41, 
50, 
41, 
39, 
76, 
44, 
49, 
41, 
42, 
46, 
46, 
40, 
41, 
45, 
43, 
44, 
50, 
64, 
49, 
41, 
40, 
50, 
46, 
43, 
44, 
43, 
40, 
39, 
48, 
43, 
56, 
50, 
43, 
43, 
45, 
39, 
46, 
59, 
39, 
83, 
41, 
50, 
43, 
38, 
38, 
51, 
127, 
110, 
166, 
294, 
41, 
48, 
41, 
37, 
44, 
43, 
41, 
46, 
54, 
84, 
63, 
44, 
50, 
37, 
60, 
45, 
39, 
67, 
49, 
41, 
53, 
47, 
39, 
48, 
60, 
51, 
79, 
52, 
45, 
42, 
57, 
38, 
39, 
49, 
40, 
41, 
44, 
40, 
39, 
42, 
50, 
66, 
48, 
40, 
43, 
43, 
43, 
41, 
46, 
43, 
37, 
40, 
58, 
46, 
37, 
50, 
40, 
38, 
53, 
39, 
42, 
48, 
47, 
72, 
50, 
44, 
58, 
56, 
39, 
55, 
50, 
48, 
68, 
40, 
48, 
42, 
42, 
62, 
105, 
43, 
41, 
84, 
40, 
47, 
42, 
51, 
45, 
38, 
38, 
51, 
42, 
38, 
69, 
41, 
50, 
45, 
42, 
43, 
51, 
47, 
44, 
47, 
41, 
139, 
48, 
306, 
185, 
335, 
166, 
46, 
46, 
47, 
40, 
46, 
42, 
43, 
56, 
44, 
40, 
46, 
55, 
40, 
46, 
45, 
38, 
54, 
50, 
47, 
50, 
45, 
41, 
46, 
48, 
42, 
52, 
43, 
45, 
47, 
49, 
41, 
47, 
41, 
38, 
51, 
41, 
37, 
54, 
40, 
38, 
50, 
53, 
39, 
46, 
45, 
39, 
38, 
47, 
40, 
40, 
47, 
57, 
41, 
60, 
39, 
43, 
48, 
45, 
39, 
52, 
43, 
42, 
47, 
44, 
39, 
52, 
44, 
43, 
48, 
45, 
45, 
51, 
43, 
42, 
59, 
41, 
39, 
57, 
44, 
49, 
48, 
46, 
72, 
40, 
38, 
58, 
40, 
40, 
49, 
43, 
39, 
50, 
56, 
58, 
43, 
40, 
49, 
45, 
41, 
47, 
47, 
43, 
216, 
56, 
169, 
308, 
168, 
171, 
40, 
47, 
44, 
45, 
51, 
42, 
42, 
51, 
55, 
52, 
43, 
39, 
47, 
44, 
40, 
43, 
51, 
43, 
43, 
45, 
39, 
43, 
49, 
41, 
46, 
51, 
68, 
45, 
42, 
40, 
50, 
42, 
46, 
44, 
83, 
50, 
43, 
41, 
51, 
50, 
39, 
46, 
64, 
39, 
47, 
40, 
40, 
45, 
42, 
47, 
48, 
41, 
59, 
49, 
119, 
39, 
42, 
47, 
42, 
41, 
49, 
45, 
66, 
48, 
41, 
47, 
62, 
40, 
115, 
67, 
43, 
44, 
55, 
43, 
105, 
39, 
47, 
48, 
55, 
54, 
44, 
43, 
43, 
40, 
44, 
51, 
43, 
45, 
47, 
41, 
54, 
61, 
46, 
50, 
40, 
44, 
49, 
50, 
42, 
50, 
58, 
51, 
95, 
131, 
209, 
200, 
298, 
171, 
39, 
39, 
61, 
53, 
71, 
43, 
41, 
47, 
41, 
47, 
45, 
66, 
41, 
83, 
60, 
47, 
61, 
48, 
57, 
54, 
45, 
39, 
49, 
40, 
42, 
47, 
47, 
46, 
45, 
47, 
58, 
54, 
56, 
38, 
45, 
38, 
72, 
47, 
42, 
45, 
40, 
42, 
45, 
53, 
39, 
49, 
47, 
47, 
47, 
41, 
39, 
54, 
42, 
41, 
47, 
48, 
45, 
45, 
53, 
38, 
42, 
52, 
41, 
46, 
56, 
48, 
46, 
39, 
37, 
46, 
50, 
43, 
43, 
84, 
55, 
43, 
42, 
80, 
71, 
50, 
47, 
50, 
42, 
42, 
49, 
42, 
40, 
87, 
41, 
46, 
52, 
42, 
50, 
42, 
51, 
44, 
42, 
41, 
54, 
45, 
39, 
48, 
127, 
143, 
96, 
160, 
304, 
177, 
44, 
41, 
52, 
54, 
37, 
58, 
50, 
62, 
40, 
40, 
45, 
42, 
40, 
55, 
43, 
45, 
58, 
47, 
36, 
48, 
39, 
41, 
42, 
62, 
45, 
48, 
41, 
71, 
48, 
39, 
69, 
43, 
41, 
48, 
48, 
40, 
83, 
44, 
53, 
41, 
45, 
45, 
42, 
40, 
71, 
41, 
39, 
62, 
43, 
50, 
44, 
41, 
57, 
40, 
47, 
52, 
42, 
42, 
63, 
41, 
41, 
46, 
42, 
40, 
52, 
40, 
41, 
51, 
42, 
41, 
48, 
40, 
47, 
47, 
66, 
44, 
46, 
46, 
62, 
45, 
42, 
65, 
40, 
38, 
46, 
42, 
42, 
44, 
144, 
42, 
40, 
48, 
40, 
41, 
48, 
51, 
47, 
65, 
50, 
42, 
42, 
41, 
117, 
65, 
182, 
173, 
169, 
166, 
39, 
48, 
39, 
44, 
59, 
41, 
37, 
47, 
39, 
90, 
38, 
42, 
50, 
45, 
40, 
53, 
41, 
55, 
46, 
45, 
39, 
48, 
41, 
53, 
46, 
42, 
44, 
53, 
41, 
40, 
51, 
40, 
49, 
47, 
44, 
42, 
53, 
42, 
40, 
40, 
51, 
44, 
36, 
46, 
39, 
39, 
47, 
44, 
43, 
43, 
52, 
42, 
45, 
60, 
39, 
43, 
39, 
45, 
37, 
90, 
44, 
49, 
76, 
50, 
46, 
50, 
45, 
40, 
42, 
50, 
40, 
46, 
49, 
49, 
46, 
44, 
39, 
58, 
49, 
41, 
49, 
40, 
41, 
40, 
59, 
39, 
48, 
62, 
39, 
54, 
38, 
41, 
52, 
40, 
40, 
46, 
42, 
41, 
46, 
44, 
38, 
36, 
54, 
120, 
139, 
139, 
168, 
163, 
169, 
55, 
45, 
38, 
39, 
49, 
43, 
43, 
50, 
40, 
44, 
46, 
48, 
41, 
55, 
46, 
40, 
44, 
49, 
40, 
46, 
46, 
44, 
44, 
48, 
41, 
47, 
54, 
43, 
48, 
42, 
39, 
37, 
50, 
43, 
52, 
44, 
65, 
49, 
37, 
42, 
47, 
44, 
51, 
54, 
44, 
44, 
49, 
66, 
48, 
46, 
44, 
47, 
43, 
44, 
44, 
49, 
42, 
47, 
49, 
45, 
47, 
42, 
40, 
37, 
52, 
38, 
43, 
45, 
41, 
50, 
51, 
39, 
41, 
53, 
45, 
42, 
46, 
50, 
38, 
44, 
56, 
44, 
64, 
40, 
43, 
48, 
42, 
37, 
50, 
39, 
42, 
48, 
39, 
39, 
49, 
43, 
47, 
46, 
45, 
38, 
53, 
40, 
120, 
132, 
38, 
171, 
120, 
188, 
42, 
74, 
53, 
40, 
59, 
42, 
41, 
51, 
66, 
49, 
48, 
41, 
51, 
65, 
58, 
39, 
43, 
46, 
46, 
44, 
49, 
41, 
49, 
51, 
50, 
49, 
48, 
41, 
37, 
44, 
43, 
40, 
44, 
68, 
43, 
52, 
43, 
55, 
49, 
43, 
56, 
45, 
45, 
51, 
74, 
46, 
41, 
40, 
44, 
46, 
47, 
57, 
47, 
41, 
60, 
42, 
38, 
52, 
43, 
48, 
67, 
46, 
44, 
43, 
64, 
51, 
39, 
40, 
48, 
47, 
38, 
56, 
41, 
40, 
56, 
71, 
49, 
43, 
40, 
45, 
51, 
41, 
47, 
41, 
43, 
66, 
42, 
41, 
46, 
41, 
41, 
46, 
63, 
40, 
47, 
38, 
40, 
60, 
40, 
60, 
44, 
42, 
39, 
122, 
130, 
107, 
84, 
157, 
174, 
39, 
50, 
41, 
47, 
39, 
38, 
47, 
48, 
40, 
64, 
39, 
46, 
46, 
40, 
59, 
47, 
40, 
41, 
47, 
43, 
45, 
49, 
44, 
45, 
46, 
42, 
52, 
44, 
43, 
39, 
46, 
63, 
43, 
47, 
49, 
43, 
47, 
55, 
44, 
45, 
39, 
43, 
66, 
44, 
52, 
43, 
48, 
48, 
44, 
40, 
47, 
65, 
40, 
50, 
40, 
53, 
48, 
37, 
38, 
49, 
43, 
47, 
63, 
49, 
46, 
50, 
49, 
46, 
41, 
41, 
47, 
63, 
41, 
50, 
52, 
43, 
46, 
61, 
47, 
46, 
46, 
57, 
70, 
70, 
38, 
42, 
49, 
41, 
40, 
43, 
40, 
39, 
56, 
67, 
39, 
47, 
41, 
41, 
52, 
39, 
41, 
48, 
56, 
80, 
127, 
83, 
258, 
52, 
159, 
50, 
46, 
47, 
48, 
50, 
65, 
50, 
42, 
40, 
47, 
44, 
47, 
45, 
43, 
53, 
51, 
46, 
41, 
48, 
44, 
40, 
46, 
40, 
58, 
48, 
68, 
52, 
42, 
41, 
47, 
41, 
50, 
51, 
40, 
46, 
50, 
54, 
65, 
50, 
41, 
64, 
43, 
41, 
46, 
40, 
82, 
50, 
44, 
49, 
40, 
46, 
72, 
44, 
44, 
52, 
39, 
64, 
42, 
55, 
52, 
48, 
48, 
46, 
44, 
39, 
84, 
49, 
49, 
44, 
45, 
65, 
43, 
61, 
40, 
37, 
54, 
42, 
41, 
46, 
44, 
37, 
47, 
45, 
49, 
55, 
45, 
41, 
43, 
45, 
43, 
48, 
40, 
45, 
44, 
42, 
44, 
44, 
47, 
42, 
47, 
46, 
44, 
196, 
64, 
122, 
164, 
172, 
156, 
37, 
53, 
44, 
43, 
45, 
42, 
39, 
47, 
51, 
49, 
46, 
53, 
45, 
51, 
41, 
46, 
67, 
40, 
77, 
45, 
55, 
40, 
43, 
47, 
45, 
41, 
57, 
40, 
41, 
71, 
47, 
46, 
45, 
42, 
63, 
39, 
39, 
47, 
47, 
56, 
51, 
41, 
42, 
47, 
43, 
41, 
46, 
46, 
40, 
55, 
43, 
47, 
49, 
39, 
40, 
49, 
40, 
38, 
47, 
45, 
43, 
49, 
51, 
43, 
50, 
58, 
41, 
48, 
58, 
38, 
53, 
84, 
48, 
54, 
50, 
45, 
50, 
48, 
40, 
41, 
48, 
44, 
41, 
46, 
49, 
54, 
49, 
46, 
38, 
44, 
39, 
40, 
47, 
39, 
41, 
40, 
47, 
42, 
40, 
46, 
41, 
44, 
45, 
116, 
41, 
162, 
167, 
160, 
166, 
39, 
39, 
44, 
41, 
46, 
49, 
41, 
39, 
56, 
37, 
40, 
44, 
43, 
40, 
45, 
46, 
42, 
55, 
44, 
43, 
49, 
43, 
38, 
39, 
43, 
38, 
41, 
79, 
41, 
52, 
41, 
44, 
50, 
42, 
39, 
39, 
43, 
38, 
65, 
47, 
40, 
40, 
44, 
55, 
46, 
42, 
39, 
39, 
53, 
41, 
45, 
54, 
69, 
47, 
39, 
41, 
50, 
38, 
42, 
48, 
43, 
59, 
47, 
45, 
42, 
47, 
40, 
66, 
46, 
59, 
52, 
39, 
42, 
57, 
41, 
43, 
45, 
48, 
43, 
56, 
43, 
52, 
51, 
38, 
40, 
43, 
40, 
44, 
51, 
42, 
42, 
46, 
43, 
41, 
50, 
41, 
50, 
53, 
47, 
42, 
48, 
45, 
2438, 
167, 
169, 
48, 
39, 
43, 
46, 
45, 
47, 
38, 
43, 
46, 
42, 
41, 
47, 
60, 
40, 
48, 
43, 
39, 
48, 
45, 
42, 
46, 
40, 
39, 
52, 
53, 
42, 
68, 
40, 
62, 
43, 
43, 
75, 
47, 
45, 
65, 
36, 
58, 
52, 
40, 
52, 
42, 
51, 
59, 
41, 
48, 
68, 
52, 
39, 
40, 
40, 
50, 
46, 
44, 
43, 
44, 
40, 
76, 
49, 
48, 
46, 
42, 
47, 
44, 
40, 
47, 
40, 
38, 
60, 
42, 
47, 
51, 
43, 
41, 
47, 
45, 
43, 
49, 
41, 
51, 
66, 
41, 
42, 
46, 
55, 
48, 
45, 
45, 
88, 
41, 
49, 
44, 
41, 
46, 
52, 
40, 
45, 
41, 
39, 
67, 
42, 
42, 
44, 
139, 
143, 
78, 
114, 
146, 
171, 
64, 
39, 
73, 
42, 
48, 
44, 
45, 
48, 
42, 
47, 
46, 
44, 
39, 
45, 
49, 
41, 
39, 
43, 
46, 
43, 
49, 
42, 
51, 
43, 
41, 
44, 
47, 
41, 
40, 
45, 
40, 
43, 
56, 
61, 
72, 
47, 
41, 
49, 
48, 
46, 
49, 
42, 
41, 
51, 
45, 
44, 
48, 
38, 
41, 
50, 
42, 
40, 
53, 
66, 
56, 
60, 
43, 
69, 
42, 
46, 
42, 
41, 
44, 
50, 
42, 
58, 
52, 
42, 
47, 
42, 
45, 
48, 
43, 
96, 
43, 
52, 
50, 
81, 
40, 
48, 
48, 
51, 
74, 
48, 
44, 
47, 
62, 
41, 
55, 
43, 
61, 
69, 
38, 
50, 
53, 
55, 
42, 
42, 
48, 
45, 
39, 
48, 
84, 
131, 
66, 
243, 
126, 
157, 
41, 
46, 
48, 
39, 
81, 
40, 
37, 
49, 
42, 
40, 
46, 
44, 
41, 
61, 
42, 
47, 
53, 
41, 
47, 
50, 
44, 
39, 
46, 
45, 
41, 
58, 
43, 
43, 
46, 
45, 
39, 
49, 
55, 
40, 
50, 
62, 
61, 
43, 
40, 
47, 
48, 
46, 
43, 
47, 
43, 
50, 
75, 
46, 
44, 
42, 
50, 
39, 
40, 
53, 
41, 
39, 
42, 
51, 
38, 
47, 
46, 
47, 
40, 
58, 
43, 
40, 
46, 
41, 
49, 
56, 
43, 
61, 
42, 
46, 
45, 
47, 
40, 
59, 
40, 
46, 
54, 
38, 
43, 
50, 
41, 
42, 
47, 
39, 
57, 
54, 
40, 
77, 
44, 
45, 
54, 
40, 
41, 
47, 
43, 
39, 
50, 
44, 
46, 
46, 
120, 
173, 
155, 
152, 
172, 
49, 
41, 
46, 
39, 
44, 
48, 
52, 
43, 
57, 
67, 
49, 
47, 
38, 
52, 
39, 
41, 
48, 
58, 
46, 
50, 
53, 
43, 
44, 
43, 
43, 
54, 
49, 
55, 
45, 
44, 
59, 
41, 
44, 
43, 
42, 
39, 
46, 
46, 
38, 
41, 
58, 
39, 
44, 
45, 
43, 
58, 
44, 
44, 
55, 
41, 
39, 
72, 
39, 
44, 
50, 
57, 
41, 
51, 
40, 
49, 
45, 
39, 
70, 
43, 
40, 
40, 
40, 
39, 
61, 
45, 
43, 
50, 
45, 
41, 
50, 
60, 
43, 
47, 
43, 
75, 
39, 
42, 
97, 
39, 
49, 
43, 
39, 
44, 
49, 
41, 
55, 
45, 
